36,26.82,1.1,25.72,0,0,0,0,0
37,26.76,1.1,25.66,0,0,0,0,0
38,26.75,1.1,25.65,0,0,0,0,0
39,26.84,1.1,25.74,0,0,0,0,0
40,26.8,1.1,25.7,0,0,0,0,0
41,26.76,1.1,25.66,0,0,0,0,0
42,26.85,1.1,25.75,0,0,0,0,0
43,26.77,1.1,25.67,0,0,0,0,0
44,26.8,1.1,25.7,0,0,0,0,0
45,26.8,1.1,25.7,0,0,0,0,0
46,26.85,1.1,25.75,200,0.33,0.17,0.17,27.18
47,26.77,1.1,25.67,200,0.74,0.37,0.37,27.52
48,26.81,1.1,25.71,200,1.04,0.52,0.52,27.85
49,26.76,1.1,25.66,200,1.42,0.72,0.72,28.18
50,26.76,1.1,25.66,200,1.76,0.89,0.89,28.52
51,26.75,1.1,25.65,200,2.1,1.07,1.07,28.85
52,26.77,1.1,25.67,200,2.41,1.23,1.23,29.18
53,26.79,1.1,25.69,200,2.73,1.4,1.4,29.52
54,26.82,1.1,25.72,200,3.03,1.55,1.55,29.85
55,26.77,1.1,25.67,200,3.41,1.76,1.76,30.18
56,26.76,1.1,25.66,200,3.76,1.94,1.94,30.52
57,26.81,1.1,25.71,200,4.04,2.09,2.09,30.85
58,26.82,1.1,25.72,200,4.36,2.27,2.27,31.18
59,26.77,1.1,25.67,200,4.74,2.47,2.47,31.52
60,26.75,1.1,25.65,200,5.1,2.67,2.67,31.85
61,26.79,1.1,25.69,200,5.4,2.83,2.83,32.18
62,26.81,1.1,25.71,200,5.7,3,3,32.52
63,26.81,1.1,25.71,200,6.04,3.18,3.18,32.85
64,26.85,1.1,25.75,200,6.33,3.35,3.35,33.18
65,26.75,1.1,25.65,200,6.77,3.59,3.59,33.52
66,26.86,1.1,25.76,200,6.99,3.72,3.72,33.85
67,26.79,1.1,25.69,200,7.4,3.94,3.94,34.18
68,26.85,1.1,25.75,200,7.67,4.1,4.100000000000001,34.52
69,26.75,1.1,25.65,200,8.1,4.34,4.34,34.85
70,26.86,1.1,25.76,200,8.32,4.48,4.48,35.18
71,26.76,1.1,25.66,200,8.76,4.72,4.72,35.52
72,26.82,1.1,25.72,200,9.029999999999999,4.88,4.88,35.85
73,26.86,1.1,25.76,200,9.32,5.06,5.06,36.18
74,26.77,1.1,25.67,200,9.74,5.3,5.3,36.52
75,26.76,1.1,25.66,200,10.09,5.04,5.04,36.85
76,26.8,1.1,25.7,200,10.38,5.19,5.19,37.18
77,26.77,1.1,25.67,200,10.74,5.37,5.37,37.52
78,27.01,1.34,25.67,200,10.84,5.42,5.42,37.85
79,26.86,1.1,25.76,200,11.32,5.66,5.66,38.18
80,26.79,1.1,25.69,200,11.73,5.87,5.87,38.52
81,26.77,1.1,25.67,200,12.08,6.04,6.04,38.85
82,26.82,1.1,25.72,200,12.36,6.18,6.18,39.18
83,26.88,1.1,25.78,200,12.64,6.32,6.32,39.52
84,26.77,1.1,25.67,200,13.08,6.54,6.54,39.85
85,26.85,1.1,25.75,200,13.33,6.67,6.67,40.18
86,26.84,1.1,25.74,200,13.68,6.84,6.84,40.52
87,26.85,1.1,25.75,200,14,7,7.000000000000001,40.85
88,26.88,1.1,25.78,200,14.31,7.15,7.149999999999999,41.18
89,26.8,1.1,25.7,200,14.72,7.36,7.359999999999999,41.52
90,26.81,1.1,25.71,200,15.04,7.52,7.52,41.85
91,26.84,1.1,25.74,200,15.34,7.67,7.670000000000001,42.18
92,26.79,1.1,25.69,200,15.73,7.86,7.86,42.52
93,26.89,1.1,25.79,200,15.96,7.98,7.98,42.85
94,27.15,1.34,25.82,200,16.03,8.02,8.02,43.18
95,26.82,1.1,25.72,200,16.69,8.35,8.35,43.52
96,26.81,1.1,25.71,200,17.04,8.52,8.52,43.85
97,27.03,1.34,25.7,200,17.15,8.57,8.57,44.18
98,26.82,1.1,25.72,200,17.69,8.85,8.85,44.52
99,26.85,1.1,25.75,200,18,9,9,44.85
100,26.86,1.1,25.76,200,18.32,9.16,9.16,45.18
101,26.92,1.1,25.82,200,18.6,9.300000000000001,9.300000000000001,45.52
102,26.92,1.1,25.82,200,18.93,9.470000000000001,9.470000000000001,45.85
103,26.84,1.1,25.74,200,19.34,9.67,9.67,46.18
104,27.07,1.34,25.74,200,19.44,9.720000000000001,9.719999999999999,46.52
105,26.86,1.1,25.76,200,19.99,9.99,9.99,46.85
106,26.9,1.1,25.8,200,20.28,10.14,10.14,47.18
107,26.82,1.1,25.72,200,20.69,10.35,10.35,47.52
108,26.84,1.1,25.74,200,21.01,10.51,10.51,47.85
109,26.82,1.1,25.72,200,21.36,10.68,10.68,48.18
110,26.84,1.1,25.74,200,21.68,10.84,10.84,48.52
111,26.82,1.1,25.72,200,22.02,11.01,11.01,48.85
112,26.84,1.1,25.74,200,22.34,11.17,11.17,49.18
113,26.94,1.1,25.84,200,22.57,11.29,11.29,49.52
114,26.84,1.1,25.74,200,23.01,11.51,11.51,49.85
115,26.92,1.1,25.82,200,23.27,11.63,11.63,50.18
116,26.85,1.1,25.75,200,23.66,11.83,11.83,50.51
117,26.95,1.1,25.85,200,23.89,11.95,11.95,50.85
118,26.85,1.1,25.75,200,24.33,12.17,12.17,51.18
119,26.89,1.1,25.79,200,24.63,12.31,12.31,51.51
120,26.9,1.1,25.8,200,24.95,12.47,12.47,51.85
121,26.85,1.1,25.75,200,25.33,12.67,12.67,52.18
122,27.09,1.34,25.75,200,25.43,12.71,12.71,52.51
123,26.88,1.1,25.78,200,25.97,12.99,12.99,52.85
124,26.85,1.1,25.75,200,26.33,13.17,13.17,53.18
125,26.94,1.1,25.84,200,26.57,13.29,13.29,53.51
126,27.32,1.57,25.75,200,26.53,13.26,13.26,53.85
127,26.85,1.1,25.75,200,27.33,13.67,13.67,54.18
128,26.89,1.1,25.79,200,27.63,13.81,13.81,54.51
129,26.9,1.1,25.8,200,27.95,13.97,13.97,54.85
130,26.84,1.1,25.74,200,28.34,14.17,14.17,55.18
131,26.94,1.1,25.84,200,28.57,14.29,14.29,55.51
132,26.97,1.1,25.87,200,28.88,14.44,14.44,55.85
133,27.14,1.34,25.8,200,29.04,14.52,14.52,56.18
134,27.34,1.57,25.76,200,29.18,14.59,14.59,56.51
135,28.06,2.28,25.78,200,28.79,14.4,14.4,56.85
136,27.1,1.34,25.76,200,30.08,15.04,15.04,57.18
137,27.36,1.57,25.79,200,30.15,15.08,15.08,57.51
138,27.44,1.57,25.87,200,30.41,15.2,15.2,57.85
139,27.34,1.57,25.76,200,30.85,15.42,15.42,58.18
140,27.11,1.34,25.78,200,31.4,15.7,15.7,58.51
141,27.22,1.34,25.88,200,31.63,15.82,15.82,58.85
142,27.25,1.34,25.92,200,31.93,15.96,15.96,59.18
143,27.39,1.57,25.82,200,32.13,16.06,16.06,59.51
144,27.91,2.04,25.87,200,31.94,15.97,15.97,59.85
145,27.46,1.57,25.89,200,32.72,16.36,16.36,60.18
146,28.07,2.28,25.79,200,32.45,16.22,16.22,60.51
147,28.54,2.75,25.79,200,32.31,16.15,16.15,60.85
148,28.59,2.75,25.84,200,32.59,16.29,16.29,61.18
149,28.63,2.75,25.88,200,32.88,16.44,16.44,61.51
150,27.83,2.04,25.79,200,34.01,17.01,17.01,61.85
151,27.69,1.81,25.88,200,34.49,17.25,17.25,62.18
152,28.32,2.52,25.8,200,34.2,17.1,17.1,62.51
153,27.39,1.57,25.82,200,35.46,17.73,17.73,62.85
154,28.89,2.99,25.91,200,34.29,17.14,17.14,63.18
155,28.3,2.52,25.79,200,35.21,17.6,17.6,63.51
156,29.05,3.22,25.83,200,34.79,17.4,17.4,63.85
157,28.55,2.75,25.8,200,35.63,17.81,17.81,64.18000000000001
158,29.09,3.22,25.87,200,35.42,17.71,17.71,64.51000000000001
159,29.04,3.22,25.82,200,35.81,17.9,17.9,64.84999999999999
160,29.05,3.22,25.83,200,36.13,18.06,18.06,65.18000000000001
161,28.8,2.99,25.82,200,36.71,18.36,18.36,65.51000000000001
162,29.03,3.22,25.8,200,36.82,18.41,18.41,65.84999999999999
163,29.04,3.22,25.82,200,37.14,18.57,18.57,66.18000000000001
164,29.49,3.7,25.79,200,37.03,18.51,18.51,66.51000000000001
165,29.4,3.46,25.95,200,37.44,18.72,18.72,66.84999999999999
166,28.82,2.99,25.83,200,38.36,19.18,19.18,67.18000000000001
167,28.84,2.99,25.85,200,38.67,19.34,19.34,67.51000000000001
168,30.44,4.64,25.8,200,37.4,18.7,18.7,67.84999999999999
169,30.55,4.64,25.91,200,37.63,18.82,18.82,68.18000000000001
170,29.77,3.93,25.84,200,38.74,19.37,19.37,68.51000000000001
171,29.77,3.93,25.84,200,39.07,19.54,19.54,68.84999999999999
172,29.56,3.7,25.87,200,39.62,19.81,19.81,69.18000000000001
173,31.48,5.59,25.89,200,38.03,19.02,19.02,69.51000000000001
174,30.47,4.64,25.83,200,39.38,19.69,19.69,69.84999999999999
175,32.15,6.3,25.85,200,38.03,19.01,19.01,70.18000000000001
176,30.73,4.88,25.85,200,39.78,19.89,19.89,70.51000000000001
177,30.46,4.64,25.82,200,40.39,20.2,20.2,70.84999999999999
178,31.99,6.06,25.93,200,39.19,19.59,19.59,71.18000000000001
179,31.56,5.59,25.97,200,39.96,19.98,19.98,71.51000000000001
180,31.75,5.82,25.93,200,40.09,20.05,20.05,71.84999999999999
181,31.19,5.35,25.84,200,40.99,20.49,20.49,72.18000000000001
182,31.44,5.59,25.85,200,41.07,20.54,20.54,72.51000000000001
183,32.95,7.01,25.95,200,39.9,19.95,19.95,72.84999999999999
184,32.71,6.77,25.95,200,40.47,20.23,20.23,73.18000000000001
185,32.4,6.53,25.87,200,41.11,20.56,20.56,73.51000000000001
186,32.92,7.01,25.92,200,40.92,20.46,20.46,73.84999999999999
187,31.49,5.59,25.91,200,42.69,21.34,21.34,74.18000000000001
188,32.86,7.01,25.85,200,41.65,20.83,20.83,74.51000000000001
189,33.6,7.72,25.88,200,41.25,20.63,20.63,74.84999999999999
190,33.32,7.48,25.84,200,41.86,20.93,20.93,75.18000000000001
191,32.2,6.3,25.91,200,43.31,21.66,21.66,75.51000000000001
192,34.49,8.66,25.83,200,41.36,20.68,20.68,75.84999999999999
193,34.27,8.43,25.84,200,41.91,20.96,20.96,76.18000000000001
194,34.07,8.19,25.88,200,42.44,21.22,21.22,76.51000000000001
195,34.28,8.43,25.85,200,42.57,21.28,21.28,76.84999999999999
196,34.82,8.9,25.92,200,42.36,21.18,21.18,77.18000000000001
197,34.84,8.9,25.95,200,42.67,21.33,21.33,77.51000000000001
198,34.38,8.43,25.96,200,43.46,21.73,21.73,77.84999999999999
199,35.46,9.609999999999999,25.85,200,42.71,21.36,21.36,78.18000000000001
200,35.23,9.369999999999999,25.85,200,43.28,21.64,21.64,78.51000000000001
201,36.25,10.32,25.93,200,42.59,21.3,21.3,78.84999999999999
202,35.71,9.85,25.87,200,43.46,21.73,21.73,79.18000000000001
203,36.05,10.08,25.97,200,43.46,21.73,21.73,79.51000000000001
204,36.94,11.03,25.91,200,42.91,21.45,21.45,79.84999999999999
205,36.96,11.03,25.93,200,43.21,21.61,21.61,80.18000000000001
206,35.3,9.369999999999999,25.93,200,45.21,22.6,22.6,80.51000000000001
207,36.68,10.79,25.88,200,44.17,22.09,22.09,80.84999999999999
208,37.15,11.27,25.88,200,44.03,22.01,22.01,81.18000000000001
209,36.44,10.56,25.88,200,45.07,22.54,22.54,81.51000000000001
210,36,10.08,25.92,200,45.84,22.92,22.92,81.84999999999999
211,37.44,11.51,25.93,200,44.74,22.37,22.37,82.18000000000001
212,38.43,12.46,25.97,200,44.09,22.04,22.04,82.51000000000001
213,38.35,12.46,25.89,200,44.5,22.25,22.25,82.84999999999999
214,37.87,11.98,25.89,200,45.3,22.65,22.65,83.18000000000001
215,37.86,11.98,25.88,200,45.65,22.83,22.83,83.51000000000001
216,38.9,12.93,25.97,200,44.94,22.47,22.47,83.84
217,39.52,13.64,25.88,200,44.66,22.33,22.33,84.18000000000001
218,39.4,13.4,26,200,45.11,22.56,22.56,84.51000000000001
219,38.39,12.46,25.93,200,46.46,23.23,23.23,84.84
220,38.4,12.46,25.95,200,46.78,23.39,23.39,85.18000000000001
221,39.05,13.17,25.88,200,46.46,23.23,23.23,85.51000000000001
222,39.86,13.88,25.98,200,45.98,22.99,22.99,85.84
223,40.01,14.12,25.89,200,46.17,23.08,23.08,86.18000000000001
224,39.79,13.88,25.91,200,46.73,23.36,23.36,86.51000000000001
225,39.36,13.4,25.96,200,47.48,23.74,23.74,86.84
226,42.25,16.26,26,200,44.93,22.46,22.46,87.18000000000001
227,41.67,15.78,25.89,200,45.84,22.92,22.92,87.51000000000001
228,42.44,16.49,25.95,200,45.41,22.7,22.7,87.84
229,41.22,15.3,25.92,200,46.95,23.48,23.48,88.18000000000001
230,41.7,15.78,25.92,200,46.81,23.41,23.41,88.51000000000001
231,42.03,16.02,26.01,200,46.82,23.41,23.41,88.84
232,42.16,16.26,25.91,200,47.02,23.51,23.51,89.18000000000001
233,41.98,16.02,25.96,200,47.54,23.77,23.77,89.51000000000001
234,44.14,18.16,25.98,200,45.7,22.85,22.85,89.84
235,43.61,17.68,25.93,200,46.56,23.28,23.28,90.18000000000001
236,44.08,18.16,25.92,200,46.43,23.22,23.22,90.51000000000001
237,43.94,17.92,26.02,200,46.9,23.45,23.45,90.84
238,44.59,18.63,25.96,200,46.58,23.29,23.29,91.18000000000001
239,44.09,18.16,25.93,200,47.42,23.71,23.71,91.51000000000001
240,44.78,18.87,25.91,200,47.07,23.53,23.53,91.84
241,45.76,19.83,25.93,200,46.42,23.21,23.21,92.18000000000001
242,44.57,18.63,25.93,200,47.94,23.97,23.97,92.51000000000001
243,44.14,18.16,25.98,200,48.7,24.35,24.35,92.84
244,44.14,18.16,25.98,200,49.03,24.52,24.52,93.18000000000001
245,46.1,20.06,26.04,200,47.41,23.71,23.71,93.51000000000001
246,45.51,19.59,25.92,200,48.34,24.17,24.17,93.84
247,46.72,20.78,25.95,200,47.45,23.73,23.73,94.18000000000001
